Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT423,user_523749,Residents in Karachi are observing environmental challenges related to water scarcity in recent months.,1/31/2024 12:00:00 AM,Karachi,#Heatwave,en,0.04632,Neutral,Resource Crisis,Climate,4986,1672,water scarcity,residents in karachi are observing environmental challenges related to water scarcity in recent months.,[],[],FALSE,FALSE,6.428571429,"['residents', 'in', 'karachi', 'are', 'observing', 'environmental', 'challenges', 'related', 'to', 'water', 'scarcity', 'in', 'recent', 'months', '.']","['residents', 'karachi', 'observing', 'environmental', 'challenges', 'related', 'water', 'scarcity', 'recent', 'months', '.']","['residents', 'karachi', 'observing', 'environmental', 'challenges', 'related', 'water', 'scarcity', 'recent', 'months']","['resident', 'karachi', 'observing', 'environmental', 'challenge', 'related', 'water', 'scarcity', 'recent', 'month']",resident karachi observing environmental challenge related water scarcity recent month,10,10,Resource Discussion,Resource Issue
TWT424,user_24065,Climate researchers in Chiniot are observing economic pressure related to heavy rainfall as weather conditions shift.,9/29/2021 12:00:00 AM,Chiniot,#Floods,en,-0.1776,Negative,Disaster Risk,Climate,22,7986,heavy rainfall,climate researchers in chiniot are observing economic pressure related to heavy rainfall as weather conditions shift.,[],[],FALSE,FALSE,6.375,"['climate', 'researchers', 'in', 'chiniot', 'are', 'observing', 'economic', 'pressure', 'related', 'to', 'heavy', 'rainfall', 'as', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'chiniot', 'observing', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'chiniot', 'observing', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift']","['climate', 'researcher', 'chiniot', 'observing', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'weather', 'condition', 'shift']",climate researcher chiniot observing economic pressure related heavy rainfall weather condition shift,12,12,Severe Disaster Concern,Disaster
TWT425,user_329649,Local communities in Mianwali are discussing health risks related to smog during ongoing environmental changes.,4/17/2021 12:00:00 AM,Mianwali,#Floods,en,-0.30636,Negative,Health Hazard,Climate,2579,5332,smog,local communities in mianwali are discussing health risks related to smog during ongoing environmental changes.,[],[],FALSE,FALSE,6.466666667,"['local', 'communities', 'in', 'mianwali', 'are', 'discussing', 'health', 'risks', 'related', 'to', 'smog', 'during', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'mianwali', 'discussing', 'health', 'risks', 'related', 'smog', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'mianwali', 'discussing', 'health', 'risks', 'related', 'smog', 'ongoing', 'environmental', 'changes']","['local', 'community', 'mianwali', 'discussing', 'health', 'risk', 'related', 'smog', 'ongoing', 'environmental', 'change']",local community mianwali discussing health risk related smog ongoing environmental change,11,11,Health Hazard,Pollution
TWT426,user_871534,Environmental experts in Zhob are reporting health risks related to smog after recent reports.,11/3/2024 12:00:00 AM,Zhob,#Floods,en,-0.30636,Negative,Health Hazard,Climate,3200,2392,smog,environmental experts in zhob are reporting health risks related to smog after recent reports.,[],[],FALSE,FALSE,5.785714286,"['environmental', 'experts', 'in', 'zhob', 'are', 'reporting', 'health', 'risks', 'related', 'to', 'smog', 'after', 'recent', 'reports', '.']","['environmental', 'experts', 'zhob', 'reporting', 'health', 'risks', 'related', 'smog', 'recent', 'reports', '.']","['environmental', 'experts', 'zhob', 'reporting', 'health', 'risks', 'related', 'smog', 'recent', 'reports']","['environmental', 'expert', 'zhob', 'reporting', 'health', 'risk', 'related', 'smog', 'recent', 'report']",environmental expert zhob reporting health risk related smog recent report,10,10,Health Hazard,Pollution
TWT427,user_714646,Environmental experts in Abbottabad are raising concerns about health risks related to smog during ongoing environmental changes.,2/9/2025 12:00:00 AM,Abbottabad,#Floods,en,-0.30636,Negative,Health Hazard,Climate,3663,2927,smog,environmental experts in abbottabad are raising concerns about health risks related to smog during ongoing environmental changes.,[],[],FALSE,FALSE,6.647058824,"['environmental', 'experts', 'in', 'abbottabad', 'are', 'raising', 'concerns', 'about', 'health', 'risks', 'related', 'to', 'smog', 'during', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'abbottabad', 'raising', 'concerns', 'health', 'risks', 'related', 'smog', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'abbottabad', 'raising', 'concerns', 'health', 'risks', 'related', 'smog', 'ongoing', 'environmental', 'changes']","['environmental', 'expert', 'abbottabad', 'raising', 'concern', 'health', 'risk', 'related', 'smog', 'ongoing', 'environmental', 'change']",environmental expert abbottabad raising concern health risk related smog ongoing environmental change,12,11,Health Hazard,Pollution
TWT428,user_759025,Climate researchers in Jacobabad are raising concerns about serious impacts related to heavy rainfall after recent reports.,7/22/2025 12:00:00 AM,Jacobabad,#Heatwave,en,-0.099653333,Neutral,Disaster Risk,Climate,4550,3042,heavy rainfall,climate researchers in jacobabad are raising concerns about serious impacts related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,6.294117647,"['climate', 'researchers', 'in', 'jacobabad', 'are', 'raising', 'concerns', 'about', 'serious', 'impacts', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'jacobabad', 'raising', 'concerns', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['climate', 'researchers', 'jacobabad', 'raising', 'concerns', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['climate', 'researcher', 'jacobabad', 'raising', 'concern', 'serious', 'impact', 'related', 'heavy', 'rainfall', 'recent', 'report']",climate researcher jacobabad raising concern serious impact related heavy rainfall recent report,12,12,Severe Disaster Concern,Disaster
TWT429,user_817122,Citizens in Panjgur are observing public safety issues related to climate change in recent months.,8/16/2018 12:00:00 AM,Panjgur,#Heatwave,en,0.2529,Positive,Climate Concern,Climate,3827,8332,climate change,citizens in panjgur are observing public safety issues related to climate change in recent months.,[],[],FALSE,FALSE,5.6,"['citizens', 'in', 'panjgur', 'are', 'observing', 'public', 'safety', 'issues', 'related', 'to', 'climate', 'change', 'in', 'recent', 'months', '.']","['citizens', 'panjgur', 'observing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'months', '.']","['citizens', 'panjgur', 'observing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'months']","['citizen', 'panjgur', 'observing', 'public', 'safety', 'issue', 'related', 'climate', 'change', 'recent', 'month']",citizen panjgur observing public safety issue related climate change recent month,11,11,Climate Awareness,Climate Change
TWT430,user_884715,Local communities in Sibi have noticed serious impacts related to air pollution in recent months.,3/29/2025 12:00:00 AM,Sibi,#GlobalWarming,en,-0.079653333,Neutral,Health Hazard,Climate,2180,8059,air pollution,local communities in sibi have noticed serious impacts related to air pollution in recent months.,[],[],FALSE,FALSE,5.533333333,"['local', 'communities', 'in', 'sibi', 'have', 'noticed', 'serious', 'impacts', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['local', 'communities', 'sibi', 'noticed', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months', '.']","['local', 'communities', 'sibi', 'noticed', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months']","['local', 'community', 'sibi', 'noticed', 'serious', 'impact', 'related', 'air', 'pollution', 'recent', 'month']",local community sibi noticed serious impact related air pollution recent month,11,11,Health Hazard,Pollution
TWT431,user_52409,Residents in Bannu are discussing serious impacts related to heavy rainfall after recent reports.,11/11/2021 12:00:00 AM,Bannu,#Environment,en,-0.099653333,Neutral,Disaster Risk,Climate,900,1890,heavy rainfall,residents in bannu are discussing serious impacts related to heavy rainfall after recent reports.,[],[],FALSE,FALSE,6,"['residents', 'in', 'bannu', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'heavy', 'rainfall', 'after', 'recent', 'reports', '.']","['residents', 'bannu', 'discussing', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports', '.']","['residents', 'bannu', 'discussing', 'serious', 'impacts', 'related', 'heavy', 'rainfall', 'recent', 'reports']","['resident', 'bannu', 'discussing', 'serious', 'impact', 'related', 'heavy', 'rainfall', 'recent', 'report']",resident bannu discussing serious impact related heavy rainfall recent report,10,10,Severe Disaster Concern,Disaster
TWT432,user_565319,Citizens in Peshawar are discussing serious impacts related to water scarcity due to changing climate patterns.,5/27/2018 12:00:00 AM,Peshawar,#ClimateChange,en,-0.107431111,Neutral,Resource Crisis,Climate,2920,4375,water scarcity,citizens in peshawar are discussing serious impacts related to water scarcity due to changing climate patterns.,[],[],FALSE,FALSE,6,"['citizens', 'in', 'peshawar', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'water', 'scarcity', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'peshawar', 'discussing', 'serious', 'impacts', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'peshawar', 'discussing', 'serious', 'impacts', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns']","['citizen', 'peshawar', 'discussing', 'serious', 'impact', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'pattern']",citizen peshawar discussing serious impact related water scarcity due changing climate pattern,12,12,Resource Crisis,Resource Issue
TWT433,user_500169,Local communities in Karachi are discussing public safety issues related to climate change due to changing climate patterns.,8/8/2019 12:00:00 AM,Karachi,#ClimateChange,en,0.2404,Positive,Climate Concern,Climate,2510,4531,climate change,local communities in karachi are discussing public safety issues related to climate change due to changing climate patterns.,[],[],FALSE,FALSE,5.944444444,"['local', 'communities', 'in', 'karachi', 'are', 'discussing', 'public', 'safety', 'issues', 'related', 'to', 'climate', 'change', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'karachi', 'discussing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'karachi', 'discussing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'karachi', 'discussing', 'public', 'safety', 'issue', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'pattern']",local community karachi discussing public safety issue related climate change due changing climate pattern,14,13,Climate Awareness,Climate Change
TWT434,user_944807,Urban planners in Turbat have noticed health risks related to air pollution in recent months.,7/22/2018 12:00:00 AM,Turbat,#ClimateChange,en,-0.16392,Negative,Health Hazard,Climate,2205,3983,air pollution,urban planners in turbat have noticed health risks related to air pollution in recent months.,[],[],FALSE,FALSE,5.266666667,"['urban', 'planners', 'in', 'turbat', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['urban', 'planners', 'turbat', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'recent', 'months', '.']","['urban', 'planners', 'turbat', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'recent', 'months']","['urban', 'planner', 'turbat', 'noticed', 'health', 'risk', 'related', 'air', 'pollution', 'recent', 'month']",urban planner turbat noticed health risk related air pollution recent month,11,11,Health Hazard,Pollution
TWT435,user_512124,Climate researchers in Islamabad are experiencing health risks related to smog after recent reports.,2/14/2023 12:00:00 AM,Islamabad,#Floods,en,-0.30636,Negative,Health Hazard,Climate,4969,468,smog,climate researchers in islamabad are experiencing health risks related to smog after recent reports.,[],[],FALSE,FALSE,6.214285714,"['climate', 'researchers', 'in', 'islamabad', 'are', 'experiencing', 'health', 'risks', 'related', 'to', 'smog', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'islamabad', 'experiencing', 'health', 'risks', 'related', 'smog', 'recent', 'reports', '.']","['climate', 'researchers', 'islamabad', 'experiencing', 'health', 'risks', 'related', 'smog', 'recent', 'reports']","['climate', 'researcher', 'islamabad', 'experiencing', 'health', 'risk', 'related', 'smog', 'recent', 'report']",climate researcher islamabad experiencing health risk related smog recent report,10,10,Health Hazard,Pollution
TWT436,user_401599,Residents in Bannu are raising concerns about serious impacts related to rising temperatures due to changing climate patterns.,3/25/2018 12:00:00 AM,Bannu,#Floods,en,-0.107431111,Neutral,Climate Stress,Climate,4110,7311,rising temperatures,residents in bannu are raising concerns about serious impacts related to rising temperatures due to changing climate patterns.,[],[],FALSE,FALSE,6.055555556,"['residents', 'in', 'bannu', 'are', 'raising', 'concerns', 'about', 'serious', 'impacts', 'related', 'to', 'rising', 'temperatures', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['residents', 'bannu', 'raising', 'concerns', 'serious', 'impacts', 'related', 'rising', 'temperatures', 'due', 'changing', 'climate', 'patterns', '.']","['residents', 'bannu', 'raising', 'concerns', 'serious', 'impacts', 'related', 'rising', 'temperatures', 'due', 'changing', 'climate', 'patterns']","['resident', 'bannu', 'raising', 'concern', 'serious', 'impact', 'related', 'rising', 'temperature', 'due', 'changing', 'climate', 'pattern']",resident bannu raising concern serious impact related rising temperature due changing climate pattern,13,13,Climate Stress,Climate Change
TWT437,user_717078,Environmental experts in Thatta are reporting serious impacts related to air pollution in recent months.,11/29/2018 12:00:00 AM,Thatta,#PakistanClimate,en,-0.090764444,Neutral,Health Hazard,Climate,172,7924,air pollution,environmental experts in thatta are reporting serious impacts related to air pollution in recent months.,[],[],FALSE,FALSE,6,"['environmental', 'experts', 'in', 'thatta', 'are', 'reporting', 'serious', 'impacts', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['environmental', 'experts', 'thatta', 'reporting', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months', '.']","['environmental', 'experts', 'thatta', 'reporting', 'serious', 'impacts', 'related', 'air', 'pollution', 'recent', 'months']","['environmental', 'expert', 'thatta', 'reporting', 'serious', 'impact', 'related', 'air', 'pollution', 'recent', 'month']",environmental expert thatta reporting serious impact related air pollution recent month,11,11,Health Hazard,Pollution
TWT438,user_819158,Climate researchers in Sargodha are discussing environmental challenges related to climate change due to changing climate patterns.,3/31/2024 12:00:00 AM,Sargodha,#Heatwave,en,0.02132,Neutral,Climate Concern,Climate,396,9412,climate change,climate researchers in sargodha are discussing environmental challenges related to climate change due to changing climate patterns.,[],[],FALSE,FALSE,6.764705882,"['climate', 'researchers', 'in', 'sargodha', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'climate', 'change', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['climate', 'researchers', 'sargodha', 'discussing', 'environmental', 'challenges', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'patterns', '.']","['climate', 'researchers', 'sargodha', 'discussing', 'environmental', 'challenges', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'patterns']","['climate', 'researcher', 'sargodha', 'discussing', 'environmental', 'challenge', 'related', 'climate', 'change', 'due', 'changing', 'climate', 'pattern']",climate researcher sargodha discussing environmental challenge related climate change due changing climate pattern,13,11,Climate Awareness,Climate Change
TWT439,user_909375,Environmental experts in Kohat are reporting health risks related to air pollution during ongoing environmental changes.,4/27/2025 12:00:00 AM,Kohat,#ClimateChange,en,-0.16392,Negative,Health Hazard,Climate,1357,6369,air pollution,environmental experts in kohat are reporting health risks related to air pollution during ongoing environmental changes.,[],[],FALSE,FALSE,6.5625,"['environmental', 'experts', 'in', 'kohat', 'are', 'reporting', 'health', 'risks', 'related', 'to', 'air', 'pollution', 'during', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'kohat', 'reporting', 'health', 'risks', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'kohat', 'reporting', 'health', 'risks', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'changes']","['environmental', 'expert', 'kohat', 'reporting', 'health', 'risk', 'related', 'air', 'pollution', 'ongoing', 'environmental', 'change']",environmental expert kohat reporting health risk related air pollution ongoing environmental change,12,11,Health Hazard,Pollution
TWT440,user_695436,Urban planners in Panjgur are raising concerns about long-term effects related to climate change during ongoing environmental changes.,12/8/2023 12:00:00 AM,Panjgur,#Floods,en,0,Neutral,Climate Concern,Climate,2474,6097,climate change,urban planners in panjgur are raising concerns about long-term effects related to climate change during ongoing environmental changes.,[],[],FALSE,FALSE,6.5,"['urban', 'planners', 'in', 'panjgur', 'are', 'raising', 'concerns', 'about', 'long-term', 'effects', 'related', 'to', 'climate', 'change', 'during', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'panjgur', 'raising', 'concerns', 'long-term', 'effects', 'related', 'climate', 'change', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'panjgur', 'raising', 'concerns', 'long-term', 'effects', 'related', 'climate', 'change', 'ongoing', 'environmental', 'changes']","['urban', 'planner', 'panjgur', 'raising', 'concern', 'long-term', 'effect', 'related', 'climate', 'change', 'ongoing', 'environmental', 'change']",urban planner panjgur raising concern long-term effect related climate change ongoing environmental change,13,12,Climate Awareness,Climate Change
TWT441,user_738199,Citizens in Mirpurkhas are reporting long-term effects related to smog during ongoing environmental changes.,10/30/2020 12:00:00 AM,Mirpurkhas,#ClimateChange,en,-0.1776,Negative,Health Hazard,Climate,1279,8994,smog,citizens in mirpurkhas are reporting long-term effects related to smog during ongoing environmental changes.,[],[],FALSE,FALSE,6.785714286,"['citizens', 'in', 'mirpurkhas', 'are', 'reporting', 'long-term', 'effects', 'related', 'to', 'smog', 'during', 'ongoing', 'environmental', 'changes', '.']","['citizens', 'mirpurkhas', 'reporting', 'long-term', 'effects', 'related', 'smog', 'ongoing', 'environmental', 'changes', '.']","['citizens', 'mirpurkhas', 'reporting', 'long-term', 'effects', 'related', 'smog', 'ongoing', 'environmental', 'changes']","['citizen', 'mirpurkhas', 'reporting', 'long-term', 'effect', 'related', 'smog', 'ongoing', 'environmental', 'change']",citizen mirpurkhas reporting long-term effect related smog ongoing environmental change,10,10,Health Hazard,Pollution
TWT442,user_127373,Environmental experts in Thatta are discussing health risks related to rising temperatures during ongoing environmental changes.,2/7/2018 12:00:00 AM,Thatta,#Smog,en,-0.16392,Negative,Climate Stress,Climate,2777,5610,rising temperatures,environmental experts in thatta are discussing health risks related to rising temperatures during ongoing environmental changes.,[],[],FALSE,FALSE,7.0625,"['environmental', 'experts', 'in', 'thatta', 'are', 'discussing', 'health', 'risks', 'related', 'to', 'rising', 'temperatures', 'during', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'thatta', 'discussing', 'health', 'risks', 'related', 'rising', 'temperatures', 'ongoing', 'environmental', 'changes', '.']","['environmental', 'experts', 'thatta', 'discussing', 'health', 'risks', 'related', 'rising', 'temperatures', 'ongoing', 'environmental', 'changes']","['environmental', 'expert', 'thatta', 'discussing', 'health', 'risk', 'related', 'rising', 'temperature', 'ongoing', 'environmental', 'change']",environmental expert thatta discussing health risk related rising temperature ongoing environmental change,12,11,Climate Stress,Climate Change
TWT443,user_732034,Health officials in Swabi are reporting health risks related to smog after recent reports.,2/16/2018 12:00:00 AM,Swabi,#ClimateChange,en,-0.30636,Negative,Health Hazard,Climate,3294,2409,smog,health officials in swabi are reporting health risks related to smog after recent reports.,[],[],FALSE,FALSE,5.5,"['health', 'officials', 'in', 'swabi', 'are', 'reporting', 'health', 'risks', 'related', 'to', 'smog', 'after', 'recent', 'reports', '.']","['health', 'officials', 'swabi', 'reporting', 'health', 'risks', 'related', 'smog', 'recent', 'reports', '.']","['health', 'officials', 'swabi', 'reporting', 'health', 'risks', 'related', 'smog', 'recent', 'reports']","['health', 'official', 'swabi', 'reporting', 'health', 'risk', 'related', 'smog', 'recent', 'report']",health official swabi reporting health risk related smog recent report,10,9,Health Hazard,Pollution
TWT444,user_981847,Environmental experts in Islamabad are discussing environmental challenges related to smog as weather conditions shift.,10/29/2024 12:00:00 AM,Islamabad,#ClimateChange,en,-0.13578,Negative,Health Hazard,Climate,2887,7643,smog,environmental experts in islamabad are discussing environmental challenges related to smog as weather conditions shift.,[],[],FALSE,FALSE,7,"['environmental', 'experts', 'in', 'islamabad', 'are', 'discussing', 'environmental', 'challenges', 'related', 'to', 'smog', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'islamabad', 'discussing', 'environmental', 'challenges', 'related', 'smog', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'islamabad', 'discussing', 'environmental', 'challenges', 'related', 'smog', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'islamabad', 'discussing', 'environmental', 'challenge', 'related', 'smog', 'weather', 'condition', 'shift']",environmental expert islamabad discussing environmental challenge related smog weather condition shift,11,10,Health Hazard,Pollution
TWT445,user_856786,Citizens in Nowshera are discussing public safety issues related to water scarcity during ongoing environmental changes.,12/1/2024 12:00:00 AM,Nowshera,#Smog,en,0.2529,Positive,Resource Crisis,Climate,2216,4157,water scarcity,citizens in nowshera are discussing public safety issues related to water scarcity during ongoing environmental changes.,[],[],FALSE,FALSE,6.5625,"['citizens', 'in', 'nowshera', 'are', 'discussing', 'public', 'safety', 'issues', 'related', 'to', 'water', 'scarcity', 'during', 'ongoing', 'environmental', 'changes', '.']","['citizens', 'nowshera', 'discussing', 'public', 'safety', 'issues', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'changes', '.']","['citizens', 'nowshera', 'discussing', 'public', 'safety', 'issues', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'changes']","['citizen', 'nowshera', 'discussing', 'public', 'safety', 'issue', 'related', 'water', 'scarcity', 'ongoing', 'environmental', 'change']",citizen nowshera discussing public safety issue related water scarcity ongoing environmental change,12,12,Resource Discussion,Resource Issue
TWT446,user_907502,Climate researchers in Multan have noticed long-term effects related to air pollution as weather conditions shift.,6/4/2023 12:00:00 AM,Multan,#PakistanClimate,en,0,Neutral,Health Hazard,Climate,3529,3681,air pollution,climate researchers in multan have noticed long-term effects related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,6.1875,"['climate', 'researchers', 'in', 'multan', 'have', 'noticed', 'long-term', 'effects', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'multan', 'noticed', 'long-term', 'effects', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'multan', 'noticed', 'long-term', 'effects', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['climate', 'researcher', 'multan', 'noticed', 'long-term', 'effect', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",climate researcher multan noticed long-term effect related air pollution weather condition shift,12,12,Environmental Awareness,Pollution
TWT447,user_755834,Urban planners in Thatta have noticed economic pressure related to air pollution due to changing climate patterns.,3/6/2022 12:00:00 AM,Thatta,#Smog,en,-0.1701,Negative,Health Hazard,Climate,2987,4469,air pollution,urban planners in thatta have noticed economic pressure related to air pollution due to changing climate patterns.,[],[],FALSE,FALSE,5.764705882,"['urban', 'planners', 'in', 'thatta', 'have', 'noticed', 'economic', 'pressure', 'related', 'to', 'air', 'pollution', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns']","['urban', 'planner', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'pattern']",urban planner thatta noticed economic pressure related air pollution due changing climate pattern,13,13,Health Hazard,Pollution
TWT448,user_672942,Health officials in Sahiwal are experiencing health risks related to drought as weather conditions shift.,8/6/2023 12:00:00 AM,Sahiwal,#ClimateChange,en,-0.16392,Negative,Resource Crisis,Climate,4517,8695,drought,health officials in sahiwal are experiencing health risks related to drought as weather conditions shift.,[],[],FALSE,FALSE,6.066666667,"['health', 'officials', 'in', 'sahiwal', 'are', 'experiencing', 'health', 'risks', 'related', 'to', 'drought', 'as', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'sahiwal', 'experiencing', 'health', 'risks', 'related', 'drought', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'sahiwal', 'experiencing', 'health', 'risks', 'related', 'drought', 'weather', 'conditions', 'shift']","['health', 'official', 'sahiwal', 'experiencing', 'health', 'risk', 'related', 'drought', 'weather', 'condition', 'shift']",health official sahiwal experiencing health risk related drought weather condition shift,11,10,Severe Disaster Concern,Disaster
TWT449,user_819786,Climate researchers in Islamabad are experiencing serious impacts related to flooding as weather conditions shift.,2/25/2025 12:00:00 AM,Islamabad,#Smog,en,-0.112986667,Neutral,Disaster Risk,Climate,1988,7476,flooding,climate researchers in islamabad are experiencing serious impacts related to flooding as weather conditions shift.,[],[],FALSE,FALSE,6.666666667,"['climate', 'researchers', 'in', 'islamabad', 'are', 'experiencing', 'serious', 'impacts', 'related', 'to', 'flooding', 'as', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'islamabad', 'experiencing', 'serious', 'impacts', 'related', 'flooding', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'islamabad', 'experiencing', 'serious', 'impacts', 'related', 'flooding', 'weather', 'conditions', 'shift']","['climate', 'researcher', 'islamabad', 'experiencing', 'serious', 'impact', 'related', 'flooding', 'weather', 'condition', 'shift']",climate researcher islamabad experiencing serious impact related flooding weather condition shift,11,11,Severe Disaster Concern,Disaster
TWT450,user_514302,Health officials in Mardan are observing serious impacts related to extreme weather as weather conditions shift.,12/25/2020 12:00:00 AM,Mardan,#Environment,en,-0.107431111,Neutral,Climate Concern,Climate,4371,4995,extreme weather,health officials in mardan are observing serious impacts related to extreme weather as weather conditions shift.,[],[],FALSE,FALSE,6.0625,"['health', 'officials', 'in', 'mardan', 'are', 'observing', 'serious', 'impacts', 'related', 'to', 'extreme', 'weather', 'as', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'mardan', 'observing', 'serious', 'impacts', 'related', 'extreme', 'weather', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'mardan', 'observing', 'serious', 'impacts', 'related', 'extreme', 'weather', 'weather', 'conditions', 'shift']","['health', 'official', 'mardan', 'observing', 'serious', 'impact', 'related', 'extreme', 'weather', 'weather', 'condition', 'shift']",health official mardan observing serious impact related extreme weather weather condition shift,12,11,Negative Climate Concern,General
TWT451,user_68674,Environmental experts in Larkana are reporting public safety issues related to rising temperatures due to changing climate patterns.,6/5/2024 12:00:00 AM,Larkana,#Smog,en,0.236233333,Positive,Climate Stress,Climate,3778,4960,rising temperatures,environmental experts in larkana are reporting public safety issues related to rising temperatures due to changing climate patterns.,[],[],FALSE,FALSE,6.388888889,"['environmental', 'experts', 'in', 'larkana', 'are', 'reporting', 'public', 'safety', 'issues', 'related', 'to', 'rising', 'temperatures', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'larkana', 'reporting', 'public', 'safety', 'issues', 'related', 'rising', 'temperatures', 'due', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'larkana', 'reporting', 'public', 'safety', 'issues', 'related', 'rising', 'temperatures', 'due', 'changing', 'climate', 'patterns']","['environmental', 'expert', 'larkana', 'reporting', 'public', 'safety', 'issue', 'related', 'rising', 'temperature', 'due', 'changing', 'climate', 'pattern']",environmental expert larkana reporting public safety issue related rising temperature due changing climate pattern,14,14,Climate Awareness,Climate Change
